report_date,load_weight,Rolling_Mean_7D,Day_of_Week
2004-11-25,167.56,445.7636428571428,Thursday
2004-11-26,608.8525,438.61257142857136,Friday
2004-11-27,650.554,530.6117142857142,Saturday
2004-11-28,0.0,530.6117142857142,Sunday
2004-11-29,1030.0125,568.4792142857143,Monday
2004-11-30,1014.0875,599.6002857142857,Tuesday
2004-12-01,876.64,621.1009285714287,Wednesday
2004-12-02,886.81,723.8509285714287,Thursday
2004-12-03,801.5,751.3720000000001,Friday
2004-12-04,6.845000000000001,659.4135714285715,Saturday
2004-12-05,0.0,659.4135714285715,Sunday
2004-12-06,822.2965,629.7398571428572,Monday
2004-12-07,848.14,606.0330714285714,Tuesday
2004-12-08,732.89,585.4973571428571,Wednesday
2004-12-09,798.4885,572.88,Thursday
2004-12-10,722.605,561.6092857142858,Friday
2004-12-11,3.0999999999999996,561.0742857142858,Saturday
2004-12-12,0.0,561.0742857142858,Sunday
2004-12-13,806.419,558.8060714285714,Monday
2004-12-14,923.025,569.5039285714286,Tuesday
2004-12-15,736.34,569.9967857142857,Wednesday
2004-12-16,778.24,567.1041428571428,Thursday
2004-12-17,859.9625,586.7266428571428,Friday
2004-12-18,3.27,586.7509285714286,Saturday
2004-12-19,0.0,586.7509285714286,Sunday
2004-12-20,740.57,577.3439285714286,Monday
2004-12-21,782.4475,557.2614285714286,Tuesday
2004-12-22,686.92,550.2014285714286,Wednesday
2004-12-23,704.16,539.6185714285714,Thursday
2004-12-24,583.844,500.1730714285714,Friday
2004-12-25,583.844,583.1122142857142,Saturday
2004-12-26,0.0,583.1122142857142,Sunday
2004-12-27,720.11,580.1893571428571,Monday
2004-12-28,751.6165,575.7849285714285,Tuesday
2004-12-29,744.947,584.0745,Wednesday
2004-12-30,808.435,598.9709285714287,Thursday
2004-12-31,735.34,620.6132142857142,Friday
2005-01-01,735.34,642.2555,Saturday
2005-01-02,0.0,642.2555,Sunday
2005-01-03,946.482,674.5943571428571,Monday
2005-01-04,880.1475,692.9559285714286,Tuesday
2005-01-05,877.14,711.8406428571428,Wednesday
2005-01-06,876.448,721.5567857142858,Thursday
2005-01-07,714.4375,718.5707142857143,Friday
2005-01-08,11.649999999999999,615.1864285714286,Saturday
2005-01-09,0.0,615.1864285714286,Sunday
2005-01-10,953.075,616.1282857142858,Monday
2005-01-11,897.961,618.6730714285713,Tuesday
2005-01-12,821.047,610.6597857142858,Wednesday
2005-01-13,874.7139999999999,610.4120714285715,Thursday
2005-01-14,732.707,613.022,Friday
2005-01-15,7.430000000000001,612.4191428571428,Saturday
2005-01-16,0.0,612.4191428571428,Sunday
2005-01-17,631.5525,566.4873571428571,Monday
2005-01-18,761.054,546.9292142857142,Tuesday
2005-01-19,744.115,535.9389285714285,Wednesday
2005-01-20,693.7595,510.0882857142857,Thursday
2005-01-21,662.4025,500.04478571428575,Friday
2005-01-22,2.59,499.3533571428571,Saturday
2005-01-23,0.0,499.3533571428571,Sunday
2005-01-24,784.255,521.168,Monday
2005-01-25,778.065,523.5981428571429,Tuesday
2005-01-26,638.1025,508.4535,Wednesday
2005-01-27,699.683,509.2997142857143,Thursday
2005-01-28,645.7125,506.91542857142855,Friday
2005-01-29,2.9899999999999998,506.9725714285714,Saturday
2005-01-30,0.0,506.9725714285714,Sunday
2005-01-31,724.304,498.4081428571429,Monday
2005-02-01,668.4775,482.7527857142857,Tuesday
2005-02-02,642.3965,483.3662142857143,Wednesday
2005-02-03,677.7,480.22578571428573,Thursday
2005-02-04,605.5,474.48114285714286,Friday
2005-02-05,4.07,474.63542857142863,Saturday
2005-02-06,0.0,474.63542857142863,Sunday
2005-02-07,764.7115,480.4079285714286,Monday
2005-02-08,811.873,500.89300000000003,Tuesday
2005-02-09,643.7875,501.0917142857143,Wednesday
2005-02-10,711.0785,505.8600714285714,Thursday
2005-02-11,613.694,507.0306428571429,Friday
2005-02-12,1.71,506.6935,Saturday
2005-02-13,0.0,506.6935,Sunday
2005-02-14,741.32,503.35185714285717,Monday
2005-02-15,713.267,489.2652857142857,Tuesday
2005-02-16,644.705,489.3963571428572,Wednesday
2005-02-17,758.63,496.18942857142855,Thursday
2005-02-18,512.716,481.764,Friday
2005-02-19,6.15,482.3982857142857,Saturday
2005-02-20,0.0,482.3982857142857,Sunday
2005-02-21,671.75,472.45971428571426,Monday
2005-02-22,758.534,478.9264285714286,Tuesday
2005-02-23,711.9535,488.53335714285714,Wednesday
2005-02-24,764.5885,489.3845714285714,Thursday
2005-02-25,648.6675,508.80621428571425,Friday
2005-02-26,0.44,507.9905,Saturday
2005-02-27,0.0,507.9905,Sunday
2005-02-28,699.6659999999999,511.97850000000005,Monday
2005-03-01,773.35,514.0950714285715,Tuesday
2005-03-02,716.9445,514.8080714285715,Wednesday
2005-03-03,740.1825,511.3215,Thursday
2005-03-04,682.4075,516.1415,Friday
2005-03-05,0.37,516.1315,Saturday
2005-03-06,0.0,516.1315,Sunday
2005-03-07,779.2,527.4935,Monday
2005-03-08,778.4825,528.2267142857143,Tuesday
2005-03-09,793.067,539.1013571428572,Wednesday
2005-03-10,829.521,551.8639999999999,Thursday
2005-03-11,698.3475,554.1411428571429,Friday
2005-03-12,2.31,554.4182857142857,Saturday
2005-03-13,0.0,554.4182857142857,Sunday
2005-03-14,974.474,582.3145714285714,Monday
2005-03-15,906.119,600.5483571428571,Tuesday
2005-03-16,892.6,614.7673571428571,Wednesday
2005-03-17,849.604,617.6363571428572,Thursday
2005-03-18,736.3855,623.0703571428572,Friday
2005-03-19,4.49,623.3817857142857,Saturday
2005-03-20,0.0,623.3817857142857,Sunday
2005-03-21,963.586,621.8263571428571,Monday
2005-03-22,931.7425,625.4868571428572,Tuesday
2005-03-23,974.386,637.1705714285715,Wednesday
2005-03-24,916.6345,646.7463571428572,Thursday
2005-03-25,819.3525,658.5987857142857,Friday
2005-03-26,3.0500000000000003,658.3930714285715,Saturday
2005-03-27,0.0,658.3930714285715,Sunday
2005-03-28,859.7225,643.5554285714286,Monday
2005-03-29,901.1800000000001,639.1893571428571,Tuesday
2005-03-30,933.632,633.3673571428571,Wednesday
2005-03-31,1146.799,666.2479999999999,Thursday
2005-04-01,935.9465,682.9042857142857,Friday
2005-04-02,8.09,683.6242857142857,Saturday
2005-04-03,0.0,683.6242857142857,Sunday
2005-04-04,950.4285,696.5822857142857,Monday
2005-04-05,969.9399999999999,706.4051428571429,Tuesday
2005-04-06,949.196,708.6285714285714,Wednesday
2005-04-07,1026.732,691.4761428571429,Thursday
2005-04-08,879.921,683.4725,Friday
2005-04-09,6.24,683.2082142857142,Saturday
2005-04-10,0.0,683.2082142857142,Sunday
2005-04-11,908.59,677.2312857142857,Monday
2005-04-12,927.5825,671.1802142857143,Tuesday
2005-04-13,894.7035,663.3955714285714,Wednesday
2005-04-14,898.3505,645.0553571428571,Thursday
2005-04-15,813.444,635.5586428571429,Friday
2005-04-16,1.1099999999999999,634.8257857142856,Saturday
2005-04-17,0.0,634.8257857142856,Sunday
2005-04-18,891.1325,632.3318571428572,Monday
2005-04-19,886.9425,626.5261428571429,Tuesday
2005-04-20,864.6425,622.2317142857144,Wednesday
2005-04-21,899.661,622.4189285714285,Thursday
2005-04-22,742.297,612.2550714285715,Friday
2005-04-23,8.959999999999999,613.3765,Saturday
2005-04-24,0.0,613.3765,Sunday
2005-04-25,846.64,607.0204285714286,Monday
2005-04-26,838.335,600.0765,Tuesday
2005-04-27,858.51,599.2004285714286,Wednesday
2005-04-28,880.028,596.3957142857143,Thursday
2005-04-29,743.1725,596.5207857142857,Friday
2005-04-30,2.41,595.5850714285715,Saturday
2005-05-01,0.0,595.5850714285715,Sunday
2005-05-02,889.1525,601.6582857142857,Monday
2005-05-03,815.5275,598.4000714285714,Tuesday
2005-05-04,791.417,588.8153571428571,Wednesday
2005-05-05,806.0315,578.2444285714286,Thursday
2005-05-06,721.5575,575.1565714285714,Friday
2005-05-07,0.42,574.8722857142858,Saturday
2005-05-08,0.0,574.8722857142858,Sunday
2005-05-09,795.795,561.5355,Monday
2005-05-10,779.475,556.3851428571428,Tuesday
2005-05-11,756.4415,551.3886428571428,Wednesday
2005-05-12,788.52,548.887,Thursday
2005-05-13,707.7915,546.9204285714286,Friday
2005-05-14,0.28,546.9004285714285,Saturday
2005-05-15,0.0,546.9004285714285,Sunday
2005-05-16,873.2,557.9582857142857,Monday
2005-05-17,848.0635,567.7566428571429,Tuesday
2005-05-18,815.5035,576.1940714285714,Wednesday
2005-05-19,797.458,577.4709285714285,Thursday
2005-05-20,784.08,588.3692857142858,Friday
2005-05-21,18.82,591.0178571428571,Saturday
2005-05-22,0.0,591.0178571428571,Sunday
2005-05-23,802.71,580.9478571428571,Monday
2005-05-24,764.5,569.0102142857143,Tuesday
2005-05-25,756.495,560.5804285714286,Wednesday
2005-05-26,739.86,552.3521428571429,Thursday
2005-05-27,675.774,536.8798571428572,Friday
2005-05-28,0.37,534.244142857143,Saturday
2005-05-29,0.0,534.244142857143,Sunday
2005-05-30,603.0525,505.72164285714285,Monday
2005-05-31,772.005,506.7937857142857,Tuesday
2005-06-01,792.87,511.9902142857142,Wednesday
2005-06-02,796.39,520.0659285714286,Thursday
2005-06-03,724.42,527.015357142857,Friday
2005-06-04,2.2199999999999998,527.2796428571429,Saturday
2005-06-05,0.0,527.2796428571429,Sunday
2005-06-06,1030.82,588.3892857142857,Monday
2005-06-07,834.23,597.2785714285714,Tuesday
2005-06-08,861.0255,607.0150714285713,Wednesday
2005-06-09,820.795,610.5015,Thursday
2005-06-10,700.1115,607.0288571428572,Friday
2005-06-11,3.5,607.2117142857143,Saturday
2005-06-12,0.0,607.2117142857143,Sunday
2005-06-13,839.282,579.8491428571429,Monday
2005-06-14,781.524,572.3197142857142,Tuesday
2005-06-15,763.5425,558.3935714285714,Wednesday
2005-06-16,762.801,550.1087142857143,Thursday
2005-06-17,676.3475,546.7138571428571,Friday
2005-06-18,3.0300000000000002,546.6467142857143,Saturday
2005-06-19,0.0,546.6467142857143,Sunday
2005-06-20,778.39,537.9478571428572,Monday
2005-06-21,708.3225,527.4905,Tuesday
2005-06-22,720.54,521.3472857142857,Wednesday
2005-06-23,733.757,517.1981428571429,Thursday
2005-06-24,623.91,509.7070714285714,Friday
2005-06-25,7.91,510.40421428571426,Saturday
2005-06-26,0.0,510.40421428571426,Sunday
2005-06-27,803.64,514.0113571428572,Monday
2005-06-28,765.535,522.1845714285714,Tuesday
2005-06-29,760.585,527.9052857142857,Wednesday
2005-06-30,731.2795,527.5513571428571,Thursday
2005-07-01,648.9225,531.1245714285714,Friday
2005-07-02,4.01,530.5674285714286,Saturday
2005-07-03,0.0,530.5674285714286,Sunday
2005-07-04,517.68,489.716,Monday
2005-07-05,657.84,474.331,Tuesday
2005-07-06,704.084,466.25942857142854,Wednesday
2005-07-07,712.571,463.5867857142857,Thursday
2005-07-08,612.2415,458.34664285714285,Friday
2005-07-09,0.73,457.8780714285714,Saturday
2005-07-10,0.0,457.8780714285714,Sunday
2005-07-11,849.3605,505.261,Monday
2005-07-12,805.8475,526.4049285714285,Tuesday
2005-07-13,714.295,527.8636428571428,Wednesday
2005-07-14,718.269,528.6776428571428,Thursday
2005-07-15,658.0525,535.2220714285714,Friday
2005-07-16,4.194,535.7169285714286,Saturday
2005-07-17,0.0,535.7169285714286,Sunday
2005-07-18,795.3,527.994,Monday
2005-07-19,714.63,514.9629285714285,Tuesday
2005-07-20,711.7605,514.6008571428571,Wednesday
2005-07-21,691.73,510.8095714285714,Thursday
2005-07-22,641.1165,508.39014285714285,Friday
2005-07-23,0.43,507.8524285714285,Saturday
2005-07-24,0.0,507.8524285714285,Sunday
2005-07-25,841.902,514.5098571428572,Monday
2005-07-26,772.4405,522.7685,Tuesday
2005-07-27,743.84,527.3512857142857,Wednesday
2005-07-28,743.142,534.6958571428571,Thursday
2005-07-29,665.0,538.1077857142857,Friday
2005-07-30,0.17,538.0706428571428,Saturday
2005-07-31,0.0,538.0706428571428,Sunday
2005-08-01,840.657,537.8927857142857,Monday
2005-08-02,741.27,533.4398571428571,Tuesday
2005-08-03,736.8205,532.4370714285714,Wednesday
2005-08-04,737.106,531.5747857142858,Thursday
2005-08-05,755.115,544.4483571428572,Friday
2005-08-06,0.38,544.4783571428571,Saturday
2005-08-07,0.0,544.4783571428571,Sunday
2005-08-08,824.1575,542.1212857142857,Monday
2005-08-09,729.1275,540.3866428571429,Tuesday
2005-08-10,771.475,545.3372857142857,Wednesday
2005-08-11,746.4775,546.6760714285714,Thursday
2005-08-12,718.066,541.3833571428571,Friday
2005-08-13,7.0600000000000005,542.3376428571429,Saturday
2005-08-14,0.0,542.3376428571429,Sunday
2005-08-15,826.14,542.6208571428572,Monday
2005-08-16,791.67,551.5555,Tuesday
2005-08-17,778.615,552.5754999999999,Wednesday
2005-08-18,704.98,546.6472857142857,Thursday
2005-08-19,692.7555,543.0314999999999,Friday
2005-08-20,4.92,542.7257857142857,Saturday
2005-08-21,0.0,542.7257857142857,Sunday
2005-08-22,828.82,543.1086428571429,Monday
2005-08-23,748.28,536.9100714285714,Tuesday
2005-08-24,760.8905,534.378,Wednesday
2005-08-25,762.841,542.6438571428572,Thursday
2005-08-26,616.822,531.7962142857143,Friday
2005-08-27,6.0600000000000005,531.9590714285714,Saturday
2005-08-28,0.0,531.9590714285714,Sunday
2005-08-29,790.15,526.4347857142858,Monday
2005-08-30,717.805,522.0812142857143,Tuesday
2005-08-31,716.65,515.7611428571429,Wednesday
2005-09-01,775.22,517.5295714285714,Thursday
2005-09-02,649.316,522.1715714285714,Friday
2005-09-03,1.74,521.5544285714285,Saturday
2005-09-04,0.0,521.5544285714285,Sunday
2005-09-05,601.8365,494.65250000000003,Monday
2005-09-06,717.47,494.6046428571429,Tuesday
2005-09-07,745.66,498.74892857142856,Wednesday
2005-09-08,723.53,491.3646428571429,Thursday
2005-09-09,683.2675,496.2148571428571,Friday
2005-09-10,3.8800000000000003,496.5205714285715,Saturday
2005-09-11,0.0,496.5205714285715,Sunday
2005-09-12,892.55,538.0510714285714,Monday
2005-09-13,751.1575,542.8635714285714,Tuesday
2005-09-14,714.2815,538.3809285714286,Wednesday
2005-09-15,693.1,534.0337857142857,Thursday
2005-09-16,650.8625,529.4045,Friday
2005-09-17,1.17,529.0173571428571,Saturday
2005-09-18,0.0,529.0173571428571,Sunday
2005-09-19,822.935,519.0723571428572,Monday
2005-09-20,755.067,519.630857142857,Tuesday
2005-09-21,844.7775,538.2731428571428,Wednesday
2005-09-22,731.4,543.7445714285715,Thursday
2005-09-23,641.451,542.4000714285714,Friday
2005-09-24,3.57,542.7429285714286,Saturday
2005-09-25,0.0,542.7429285714286,Sunday
2005-09-26,770.8,535.2950714285714,Monday
2005-09-27,764.3235,536.6174285714286,Tuesday
2005-09-28,685.9425,513.9267142857143,Wednesday
2005-09-29,708.665,510.6788571428571,Thursday
2005-09-30,635.69,509.85585714285713,Friday
2005-10-01,1.19,509.5158571428572,Saturday
2005-10-02,0.0,509.5158571428572,Sunday
2005-10-03,772.714,509.7892857142857,Monday
2005-10-04,708.161,501.7660714285715,Tuesday
2005-10-05,676.5125,500.4189285714286,Wednesday
2005-10-06,733.724,503.9987857142857,Thursday
2005-10-07,619.7,501.71450000000004,Friday
2005-10-08,2.8099999999999996,501.9459285714286,Saturday
2005-10-09,0.0,501.9459285714286,Sunday
2005-10-10,812.41,507.61678571428575,Monday
2005-10-11,798.05,520.4580714285714,Tuesday
2005-10-12,671.75,519.7777142857143,Wednesday
2005-10-13,749.658,522.054,Thursday
2005-10-14,632.95,523.9468571428572,Friday
2005-10-15,13.790000000000001,525.5154285714285,Saturday
2005-10-16,0.0,525.5154285714285,Sunday
2005-10-17,787.644,521.9774285714285,Monday
2005-10-18,740.2145,513.7152142857143,Tuesday
2005-10-19,687.71,515.9952142857144,Wednesday
2005-10-20,717.4,511.38692857142854,Thursday
2005-10-21,668.8185,516.5110000000001,Friday
2005-10-22,2.87,514.951,Saturday
2005-10-23,0.0,514.951,Sunday
2005-10-24,725.8775,506.1272142857143,Monday
2005-10-25,717.565,502.89157142857147,Tuesday
2005-10-26,692.555,503.5837142857143,Wednesday
2005-10-27,698.8875,500.9390714285715,Thursday
2005-10-28,638.8125,496.65250000000003,Friday
2005-10-29,2.21,496.55821428571426,Saturday
2005-10-30,8.25,497.7367857142857,Sunday
2005-10-31,803.429,508.8155714285714,Monday
2005-11-01,757.463,514.5152857142857,Tuesday
2005-11-02,713.8605,517.5589285714285,Wednesday
2005-11-03,716.459,520.0691428571428,Thursday
2005-11-04,658.09,522.8230714285713,Friday
2005-11-05,3.9400000000000004,523.0702142857143,Saturday
2005-11-06,0.0,521.8916428571429,Sunday
2005-11-07,801.4325,521.6064285714285,Monday
2005-11-08,779.304,524.7265714285714,Tuesday
2005-11-09,735.98,527.8865,Wednesday
2005-11-10,736.1795,530.7037142857143,Thursday
2005-11-11,610.695,523.933,Friday
2005-11-12,2.48,523.7244285714286,Saturday
2005-11-13,0.0,523.7244285714286,Sunday
2005-11-14,807.186,524.5463571428571,Monday
2005-11-15,818.6325,530.1647142857144,Tuesday
2005-11-16,674.577,521.3928571428571,Wednesday
2005-11-17,704.66,516.8900714285714,Thursday
2005-11-18,651.7175,522.7504285714285,Friday
2005-11-19,3.62,522.9132857142857,Saturday
2005-11-20,0.0,522.9132857142857,Sunday
2005-11-21,782.0265,519.3190714285714,Monday
2005-11-22,728.8255,506.4895,Tuesday
2005-11-23,642.81,501.95135714285715,Wednesday
2005-11-24,642.81,493.11564285714286,Thursday
2005-11-25,650.34,492.9188571428572,Friday
2005-11-26,672.425,588.4624285714286,Saturday
2005-11-27,0.0,588.4624285714286,Sunday
2005-11-28,904.6175,605.9754285714286,Monday
2005-11-29,850.465,623.3525,Tuesday
2005-11-30,828.587,649.8920714285714,Wednesday
2005-12-01,780.939,669.6247857142856,Thursday
2005-12-02,692.08,675.5876428571428,Friday
2005-12-03,7.600000000000001,580.6126428571429,Saturday
2005-12-04,11.395,582.2405,Sunday
2005-12-05,802.618,567.6691428571428,Monday
2005-12-06,791.432,559.2358571428572,Tuesday
2005-12-07,702.545,541.2298571428572,Wednesday
2005-12-08,0.0,429.6671428571429,Thursday
2005-12-09,729.33,434.98857142857145,Friday
2005-12-10,693.7875,533.0153571428572,Saturday
2005-12-11,0.0,531.3875,Sunday
2005-12-12,825.5505,534.6635714285715,Monday
2005-12-13,822.9925000000001,539.1722142857143,Tuesday
2005-12-14,970.6785,577.477,Wednesday
2005-12-15,706.628,678.4238571428571,Thursday
2005-12-16,701.776,674.4875714285715,Friday
2005-12-17,2.17,575.6850714285714,Saturday
2005-12-18,2.17,575.9950714285715,Sunday
2005-12-19,767.961,567.7679999999999,Monday
2005-12-20,864.53,573.7019285714285,Tuesday
2005-12-21,694.8455,534.2972142857143,Wednesday
2005-12-22,731.2075,537.8085714285714,Thursday
2005-12-23,671.5075,533.4845,Friday
2005-12-24,0.44999999999999996,533.2387857142857,Saturday
2005-12-25,0.44999999999999996,532.9930714285714,Sunday
2005-12-26,716.2475,525.6054285714287,Monday
2005-12-27,769.05,511.96542857142856,Tuesday
2005-12-28,820.6305,529.9347142857142,Wednesday
2005-12-29,844.685,546.1457857142857,Thursday
2005-12-30,792.1375,563.3786428571428,Friday
2005-12-31,3.9099999999999997,563.8729285714286,Saturday
2006-01-01,0.0,563.8086428571428,Sunday
2006-01-02,911.2525,591.6665,Monday
2006-01-03,1006.5325,625.5925714285714,Tuesday
2006-01-04,966.771,646.4697857142856,Wednesday
2006-01-05,910.9365,655.9342857142857,Thursday
2006-01-06,867.6395,666.7202857142858,Friday
2006-01-07,4.86,666.856,Saturday
2006-01-08,0.0,666.856,Sunday
2006-01-09,944.035,671.5392142857144,Monday
2006-01-10,951.836,663.7254285714286,Tuesday
2006-01-11,883.8389999999999,651.8779999999999,Wednesday
2006-01-12,834.3655,640.9392857142857,Thursday
2006-01-13,771.1245,627.1514285714286,Friday
2006-01-14,1.8599999999999999,626.7228571428572,Saturday
2006-01-15,0.0,626.7228571428572,Sunday
2006-01-16,725.865,595.5557142857143,Monday
2006-01-17,675.01,556.0091428571428,Tuesday
2006-01-18,614.915,517.5914285714285,Wednesday
2006-01-19,628.292,488.1523571428571,Thursday
2006-01-20,736.0855,483.1467857142857,Friday
2006-01-21,4.19,483.4796428571429,Saturday
2006-01-22,0.0,483.4796428571429,Sunday
2006-01-23,834.425,498.9882142857144,Monday
2006-01-24,783.75,514.5225,Tuesday
2006-01-25,692.6295,525.6245714285715,Wednesday
2006-01-26,714.8265,537.9866428571429,Thursday
2006-01-27,553.616,511.91957142857143,Friday
2006-01-28,2.02,511.6095714285714,Saturday
2006-01-29,0.0,511.6095714285714,Sunday
2006-01-30,813.18,508.5745714285714,Monday
2006-01-31,768.0600000000001,506.33314285714283,Tuesday
2006-02-01,676.1095,503.97314285714293,Wednesday
2006-02-02,721.41,504.91364285714286,Thursday
2006-02-03,664.9745,520.822,Friday
2006-02-04,2.66,520.9134285714287,Saturday
2006-02-05,0.0,520.9134285714287,Sunday
2006-02-06,803.2875,519.5002142857143,Monday
2006-02-07,751.591,517.1474999999999,Tuesday
2006-02-08,698.4545,520.3396428571428,Wednesday
2006-02-09,717.521,519.7840714285715,Thursday
2006-02-10,646.026,517.0771428571428,Friday
2006-02-11,1.8499999999999999,516.9614285714285,Saturday
2006-02-12,0.0,516.9614285714285,Sunday
2006-02-13,770.95,512.3417857142857,Monday
2006-02-14,738.3,510.44307142857144,Tuesday
2006-02-15,676.655,507.3288571428571,Wednesday
2006-02-16,699.682,504.7804285714286,Thursday
2006-02-17,656.634,506.29585714285713,Friday
2006-02-18,2.83,506.4358571428571,Saturday
2006-02-19,0.0,506.4358571428571,Sunday
2006-02-20,612.5375,483.8055,Monday
2006-02-21,663.55,473.12692857142855,Tuesday
2006-02-22,657.4165,470.37857142857143,Wednesday
2006-02-23,609.073,457.4344285714286,Thursday
2006-02-24,596.4425,448.83564285714283,Friday
2006-02-25,0.83,448.54992857142855,Saturday
2006-02-26,0.0,448.54992857142855,Sunday
2006-02-27,810.17,476.7831428571429,Monday
2006-02-28,776.821,492.96471428571425,Tuesday
2006-03-01,842.045,519.3402142857143,Wednesday
2006-03-02,827.78,550.5840714285715,Thursday
2006-03-03,685.37,563.288,Friday
2006-03-04,8.68,564.4094285714285,Saturday
2006-03-05,0.0,564.4094285714285,Sunday
2006-03-06,921.443,580.3055714285714,Monday
2006-03-07,893.34,596.9511428571429,Tuesday
2006-03-08,830.5,595.3018571428572,Wednesday
2006-03-09,848.2965,598.2327857142857,Thursday
2006-03-10,714.3675,602.3752857142857,Friday
2006-03-11,3.1,601.5781428571428,Saturday
2006-03-12,0.0,601.5781428571428,Sunday
2006-03-13,976.2215,609.4036428571428,Monday
2006-03-14,866.5875,605.5818571428571,Tuesday
2006-03-15,914.468,617.5772857142856,Wednesday
2006-03-16,913.9765,626.9601428571428,Thursday
2006-03-17,782.1825,636.648,Friday
2006-03-18,10.245,637.6687142857143,Saturday
2006-03-19,0.0,637.6687142857143,Sunday
2006-03-20,952.56,634.2885,Monday
2006-03-21,1079.7575,664.741357142857,Tuesday
2006-03-22,820.2065,651.2754285714285,Wednesday
2006-03-23,757.779,628.9615,Thursday
2006-03-24,684.476,615.0034285714285,Friday
2006-03-25,2.54,613.9027142857142,Saturday
2006-03-26,0.0,613.9027142857142,Sunday
2006-03-27,987.5185,618.8967857142858,Monday
2006-03-28,826.192,582.6731428571429,Tuesday
2006-03-29,898.525,593.8615,Wednesday
2006-03-30,875.445,610.6709285714286,Thursday
2006-03-31,810.423,628.6633571428572,Friday
